trace file for the simulation
format of the file
<event> <time> <item id> <server status> <queue size>

a	1.67091	1	0	0
s	1.67091	1	1	0
d	1.72826	1	0	0
a	2.08179	2	0	0
s	2.08179	2	1	0
d	2.10302	2	0	0
a	2.21583	3	0	0
s	2.21583	3	1	0
d	2.28925	3	0	0
a	2.47808	4	0	0
s	2.47808	4	1	0
d	2.48907	4	0	0
a	2.52684	5	0	0
s	2.52684	5	1	0
d	2.55606	5	0	0
a	2.96387	6	0	0
s	2.96387	6	1	0
d	2.97908	6	0	0
a	3.04932	7	0	0
s	3.04932	7	1	0
d	3.11597	7	0	0
a	3.34701	8	0	0
s	3.34701	8	1	0
d	3.76709	8	0	0
a	3.94514	9	0	0
s	3.94514	9	1	0
d	4.04608	9	0	0
a	4.42395	10	0	0
s	4.42395	10	1	0
a	4.42684	11	1	0
d	4.60359	10	1	1
s	4.60359	11	1	0
a	4.62888	12	1	0
d	4.81639	11	1	1
s	4.81639	12	1	0
d	5.28843	12	0	0
a	5.97057	13	0	0
s	5.97057	13	1	0
d	6.06789	13	0	0
a	6.12852	14	0	0
s	6.12852	14	1	0
d	6.18452	14	0	0
a	6.2555	15	0	0
s	6.2555	15	1	0
d	6.3054	15	0	0
a	6.70409	16	0	0
s	6.70409	16	1	0
d	6.74519	16	0	0
a	6.90329	17	0	0
s	6.90329	17	1	0
d	7.00767	17	0	0
a	7.6193	18	0	0
s	7.6193	18	1	0
d	7.66912	18	0	0
a	7.68036	19	0	0
s	7.68036	19	1	0
d	7.70236	19	0	0
a	7.84391	20	0	0
s	7.84391	20	1	0
a	7.87702	21	1	0
a	7.95685	22	1	1
d	7.96366	20	1	2
s	7.96366	21	1	1
a	7.96813	23	1	1
d	7.97138	21	1	2
s	7.97138	22	1	1
a	8.12249	24	1	1
d	8.16634	22	1	2
s	8.16634	23	1	1
d	8.31102	23	1	1
s	8.31102	24	1	0
a	8.3155	25	1	0
d	8.32585	24	1	1
s	8.32585	25	1	0
d	8.35074	25	0	0
a	8.70614	26	0	0
s	8.70614	26	1	0
a	8.70695	27	1	0
a	8.70704	28	1	1
d	8.72315	26	1	2
s	8.72315	27	1	1
d	8.81669	27	1	1
s	8.81669	28	1	0
a	8.83	29	1	0
d	8.94904	28	1	1
s	8.94904	29	1	0
d	8.96646	29	0	0
a	9.13328	30	0	0
s	9.13328	30	1	0
a	9.37792	31	1	0
d	9.50733	30	1	1
s	9.50733	31	1	0
d	9.54631	31	0	0
a	9.97273	32	0	0
s	9.97273	32	1	0
d	10.2606	32	0	0
a	11.1563	33	0	0
s	11.1563	33	1	0
d	11.1648	33	0	0
a	11.4782	34	0	0
s	11.4782	34	1	0
d	11.6081	34	0	0
a	11.611	35	0	0
s	11.611	35	1	0
d	11.648	35	0	0
a	11.6554	36	0	0
s	11.6554	36	1	0
d	11.6873	36	0	0
a	11.8363	37	0	0
s	11.8363	37	1	0
a	11.9103	38	1	0
d	11.9946	37	1	1
s	11.9946	38	1	0
d	12.0727	38	0	0
a	12.0999	39	0	0
s	12.0999	39	1	0
d	12.1051	39	0	0
a	12.1737	40	0	0
s	12.1737	40	1	0
a	12.3018	41	1	0
d	12.396	40	1	1
s	12.396	41	1	0
d	12.4268	41	0	0
a	12.5403	42	0	0
s	12.5403	42	1	0
d	12.5899	42	0	0
a	12.6798	43	0	0
s	12.6798	43	1	0
d	12.7816	43	0	0
a	13.1515	44	0	0
s	13.1515	44	1	0
d	13.3006	44	0	0
a	13.3653	45	0	0
s	13.3653	45	1	0
d	13.3873	45	0	0
a	13.5302	46	0	0
s	13.5302	46	1	0
d	13.5312	46	0	0
a	13.6016	47	0	0
s	13.6016	47	1	0
d	13.7079	47	0	0
a	14.0461	48	0	0
s	14.0461	48	1	0
d	14.0881	48	0	0
a	14.2235	49	0	0
